valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;acabamento
500000;Ótima casa em rua central do bairro próximo a todo comércio, 3 dormitórios, ampla sala, wc social, cozinha grande, quintal com lavanderia coberta, garagem para 1 carro fechado e 2...;Swift; Campinas;3;3;1;190;670;0;Nenhuma;0;0
392000;NBKT   NOBILITARE oferta para VENDA, Casa, no bairro Rubem Berta, em Porto Alegre, com 2 dormitório(s), 2 vaga(s) de garagem, com área privativa de 80.00 m² e área total de 80.00 m...;Rubem Berta; Porto Alegre;2;2;2;80;0;0;Nenhuma;0;0
180000;Casa situada em ótima localização, próximo ao centro.   Terreno amplo, com 518 m² de área total e 130 m² de área construída.   Para mais informações:  Gonçalves    Casa térrea em G...;Rua Padre Vicente; Setor Central;4;5;2;130;0;0;Nenhuma;0;0
450000;SOBRADO NA CIDADE LÍDER  Sendo 2 suítes, lavabo, cozinha, sala, quintal com churrasqueira e 2 vagas de garagem. Ótima localização, fácil acesso ao transporte público, amplo comérci...;Cidade Líder; São Paulo;2;2;2;80;0;0;Nenhuma;1;0
700000;Chácara com 22.000 m2, 6 km de Votuporanga, entre a SP 479 e SP320    Chácara com 22.000 m2, 6 km de Votuporanga, entre a SP 479 e SP320, trajeto asfaltado, casa com três dormitóri...;; Américo de Campos;3;20;2;250;0;0;Nenhuma;0;0
550000;Na May Imóveis, excelente casa de alvenaria localizado no bairro Itaipava, com 03 dormitórios + 01 suíte com banheira de hidromassagem, banheiro social, sala de estar, sala de jant...;Rua José Hermindo Rosa; Itaipava;4;2;2;360;0;0;Nenhuma;1;0
689000;# Muito bem localizada, próximo ao metrô , marginal Tiete, Av Celso Garcia, comércio em geral , supermercados , bancos feira livre e dentre outras facilidades!! ##     >>>>>>> R...;Rua Vasco da Mota; Tatuapé;3;2;4;175;199;0;Nenhuma;0;0
200000;Casa em Bretanha Neves SBC2 dormitórios;Baeta Neves; São Bernardo do Campo;2;0;1;80;0;0;Nenhuma;0;0
470000;Casa Geminada Individual com piso em porcelanato, localizada em um bairro tranquilo IMÓVEL: Primeiro Pavimento:   Sala ampla    Lavabo   Cozinha toda revest...;Rua das Paineiras; Lúcio de Abreu;3;2;1;135;0;0;Nenhuma;0;1
230000;Casa no bairro Santa Catarina, com 3 dormitórios, banheiro social, sala de estar integrada à cozinha e área de serviço.Contém 1 vaga de garagem, gesso na sala e piso cerâmico.;Santa Catarina; Caxias do Sul;3;1;1;83;0;0;Nenhuma;0;1
558000;Sobrado à venda no Jardim Palmeiras em lote de 280 m e com cerca de 240 m de área construída, contendo: Pavimento superior: 3 dormitórios (1 suíte) e banheiro. Pavimento térreo   1...;Jardim Palmeiras; Limeira;4;4;3;240;0;0;Nenhuma;1;0
1060000;"Casa localizada em bairro de alto padrão de Itatiba/ SP:    4 suítes, sendo uma master com closet;   Sala 2 ambientes;   Lavabo;   Lavanderia;   Amplo quintal;   Área Gourmet com c...";Nova Itatiba II; Itatiba;4;6;5;390;0;0;Nenhuma;1;0
650000;Casa à Venda, 99m² por R$ 650,000. Chácara Belenzinho   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda ABC!   Basta pree...;Chácara Belenzinho; São Paulo;3;2;3;99;95;0;Nenhuma;0;0
595000;Sobrado com aproximadamente 235 m2 de área útil e terreno com 250 m2. No andar inferior: Sala de estar, sala de jantar, sala de TV, cozinha, despensa, área de serviço, área gourmet...;Residencial e Comercial Palmares; Ribeirão Preto;3;4;3;235;45;0;Nenhuma;0;0
600000;Excelente sobrado, em ótima localização, próximo a tudo tipo de comercio e serviços. Para escritório logística maravilhosa a pouco minutos do centro e esta ao lado do Cambuí. Para...;Bosque; Campinas;3;3;4;144;90;0;Nenhuma;0;0
600000;Casa com 03 dormitórios sendo 01 suíte com closet, 01 banheiro social, sala de TV com teto rebaixado e iluminação em led, copa, cozinha, lavanderia, garagem coberta para 02 carros.;Jardim João Liporoni; Franca;3;2;2;165;0;0;Nenhuma;1;0
715000;Sobrado frontal na Ponte Rasa!!Ponte Rasa é um distrito localizado na zona leste do município brasileiro de São Paulo. Está sob a administração da subprefeitura de Ermelino Mataraz...;Vila Frugoli; São Paulo;3;2;4;140;1200;0;Nenhuma;0;0
310000;Casa para Venda no bairro Jardim Residencial Regina Bastelli, localizado na cidade de Limeira / SP.     Com 2 dormitórios, possui 1 banheiro, 1 vaga de garagem, 1 sala.     Valor d...;Jardim Residencial Regina Bastelli; Limeira;2;1;1;54;0;0;Super destaque;0;0
450000;Casa muito bem localizada, na Rua Acácio Reitz, próximo ao Supermercado Brasil Atacadista, Universidade Univale, Escola Oficina da Criança, além de um Posto de combustível e mini m...;Rua Acácio Reitz; Universitarios;2;3;2;120;350;0;Super destaque;0;0
285000;CASA COM 2 DORMITORIOS, SALA, COZINHA, 1 WC, ÁREA DE SERVIÇO, 2 VAGAS DE GARAGEM;Vila Amorim; Suzano;2;2;1;80;0;0;Super destaque;0;0
430000;Casa em Excelente Localização com 220m² de Área Construída em um Terreno de 250m²! São 03 Quartos com Armários sendo 01 Suíte, Sala em 02 Ambientes, Cozinha Planejada com Cooktop ,...;Santa Luzia; Uberlândia;4;2;2;220;0;0;Nenhuma;1;0
380000;Imobiliária Stellet em Rio das Ostras oferece: Linda casa no Village em Rio das Ostras/RJ, a uma quadra da Rodovia do Contorno com amplo comércio.  Composta de 3 quartos sendo 2 su...;Rua Santa Helena; Village de Rio das Ostras;3;1;3;91;410;0;Nenhuma;0;0
680000;SOBRADO JARDIM PALERMO  SBC, 215,33M²!!!3 DORMITORIOS, 2 SUITES, SALA, COZINHA, BANHEIRO, AREA GOURMET, 2 VAGAS.AGENDE SUA VISITA COM UM DOS NOSSOS CONSULTORES.;Rua Benedito Luiz Rodrigues; Jardim Palermo;3;2;2;215;1560;0;Nenhuma;1;0
700000;Casa à Venda, 260m² por R$ 700,000. Praia do Morro   Guarapari/ES   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Support Corretora de Imóveis...;Rua José Alves Soares; Praia do Morro;3;2;3;260;0;0;Nenhuma;0;0
389000;SOBRADO EM CONDOMINIO FECHADO, 2 SUITES, SALA 2 AMBIENTES, COZINHA INTEGRADA, LAVABO, AREA DE SERVIÇO, LOCAL PRIVILEGIADO, PROXIMO A FUNDAÇÃO SANTO ANDRÉ, CORREDOR ABD, AV. LAURO G...;Rua Cananéia; Vila Valparaiso;2;2;1;58;0;0;Nenhuma;1;0
175000;Imobiliária Stellet em Rio das Ostras oferece: Ótimas casas lineares no Maria Turri em Rio das Ostras.  Composta com 2 quartos, sala ampla, banheiro social, cozinha, área de serviç...;Rua C; Maria Turri;2;1;1;65;400;0;Nenhuma;0;0
900000;Linda casa semi mobiliada com 350m² privativos em Ipanema. Living para 02 ambientes com lareira, lavabo e cozinha americana com móveis planejados, pátio com piscina, edícula com ch...;Rua Pasteur; Ipanema;3;3;4;350;0;0;Nenhuma;0;1
455000;Casa no residencial vino barolo , Bragança Paulista   Terreno 140mts construído 95mts Sala e cozinha integradas 3 dorm sendo 1 suíte 1 banheiro atende 2 dorm Área c churrasqueira...;Cidade Jardim; Bragança Paulista;3;2;1;95;1;0;Nenhuma;1;0
450000;Vazio;Santa Luzia; Jaraguá do Sul;2;1;5;295;0;0;Nenhuma;0;0
300000;Sobrado em ótima localização e próximo a diversas opções de serviços e comércios, como padaria, mercado, farmácia, açougue, a poucos minutos do shopping center e com fácil acesso à...;Jardim São Luis; Guarulhos;2;3;2;200;0;0;Nenhuma;0;0
600000;Excelente imóvel na região do jardim santa maria, com 3 dormitórios, 1 suíte closet, sala de tv, jantar e estar,con teto rebaixado e luz em led, cozinha repleta de armários, ar con...;Avenida Carlos Drummond de Andrade; Jardim Santa Maria;3;3;3;229;1015;0;Nenhuma;1;0
550000;Sobrado a Setecentos metros do metro Parada Inglesa   Bom para quem precisa morar e trabalhar no mesmo local . Possui um área na parte superior que poderá ser utilizados para vária...;Tucuruvi; São Paulo;4;1;3;200;0;0;Nenhuma;0;0
583000;SOBRADO A VENDA EM CAMPINAS  Sobrado a venda com 227m2, sendo 3 dormitórios, 2 banheiros, cozinha, sala de jantar , 2 salas de estar, rico em armários, garagem p/ 4 veículos + edíc...;Jardim Tupi; Campinas;3;4;2;227;290;0;Nenhuma;0;0
195000;Sobradinho a venda no Bairro Jardim Da Mata, na entrada da Praia Azul, documentado, bonitinho, frente com garagem coberta, em baixo pavimento terreo: sala de tv, cozinha, banheiro,...;Jardim da Mata; Americana;2;1;1;140;0;0;Destaque;0;0
380000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Doutor Paulo Carvalho Ferreira; Jardim Ester Yolanda;2;2;2;70;125;550;Nenhuma;0;0
720000;sobrado em rua sem saida com fece asesso pra anchieta no bairro assunçao aceita permulta imovel de menor valor  ;Assunção; São Bernardo do Campo;3;6;4;262;0;0;Nenhuma;0;0
220000;"Casa   03 quartos   lote com 223m²;   Chácaras Del Rey   Contagem.Casa com 03 quartos amplos, sala para 02 ambientes, cozinha, banheiro social e área de serviço .Garagem coberta, c...";Chacara Del Rey; Contagem;3;1;1;120;0;0;Nenhuma;0;0
470000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Paulino Arena; Vila Sabrina;3;2;2;160;0;0;Nenhuma;0;0
679000;Sobrado no Jardim Europa + Edícula: Lindo sobrado com 3 quartos sendo 3 suíte, varanda ampla, sala 2 ambientes, cozinha montada e área de serviço. Casa possui também um edícula com...;Rua Veneza; Jardim Europa II;3;4;5;220;110;0;Nenhuma;1;0
370000;3 quartos sendo 1 suíte, banheiro social, sala, copa, cozinha, área de serviço, quintal, entrada para carro. Acabamento com piso frio.  Área total do terreno com 187 m². Área const...;Vila Cristovam; Limeira;3;0;2;187;670;0;Nenhuma;1;0
750000;Excelente casa de 280 m² para venda na cidade de Itupeva (SP). 3 dormitórios sendo i suíte, 3 salas (estar, jantar e TV), 3 banheiros, 1 lavabo e 2 vagas de garagem. Área total de...;Rua Leonidas Assum; Jardim Europa;3;2;3;280;0;0;Nenhuma;1;0
1200000;Sobrado, ao lado do shopping Anália franco  11 m de frente   04 dormitórios, sendo 01 suite com hidro e terraço  wc. social   02 salas estar e jantar  cozinha  lavanderia  quarto e...;Vila Formosa; São Paulo;4;4;4;200;0;0;Super destaque;1;0
1700000;Casa térrea, 3 dormitórios, 4 vagas de garagem sendo 2 cobertas, bairro Jardim Isabel, zona sul de Porto Alegre, RS.  Residência toda reformada e automatizada, possui 3 suítes, a m...;Rua João Mendes Ouriques; Ipanema;3;4;5;332;2500;0;Super destaque;1;0
2700000;Sabe aquela casa que você entra e mesmo não sendo extremante moderna te encanta pelo aconchego ?! Essa é a CASA.  Aconchegante e acolhedora, essa casa oferece 400m² de área constru...;Praça São Paulo; Alphaville;3;4;6;400;1100;1554;Super destaque;0;0
630000;Sobrado com 3 dormitórios, sendo 1 suite, 2 salas, cozinha ampla, dependência de empregada com banheiro, terraço com churrasqueira, lavanderia, quintal, moveis planejados, 5 ou 6 v...;Rua Caracaxá; Vila Nivi;3;5;3;240;0;0;Nenhuma;1;1
600000;Casa à Venda, 125m² por R$ 600,000. Ermelino Matarazzo   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Bas...;Rua Rosa-da-Turquia; Ermelino Matarazzo;3;2;4;125;0;0;Nenhuma;0;0
429000;Encontrar o imóvel dos sonhos nunca foi tão fácil! Que tal morar na Vila Industrial? Excelente oportunidade. Estamos aqui para isso, para realizar sonhos e objetivos!  Abaixo vou e...;Rua Jurubeba do Campo; Vila Industrial;3;2;3;146;0;0;Nenhuma;0;0
670000;Casa térrea com 3 dormitórios, sendo 1 suíte, sala, cozinha, wc social, quintal, churrasqueira, piscina, Garagens Imóvel antigo, com cômodos amplos e boa localização comercial.  Há...;Jardim Santa Rosalia; Sorocaba;3;4;2;256;119;0;Nenhuma;1;0
375000;Casa residencial para Venda e Locação no Jardim Minas Gerais, São José dos Campos  IMÓVEL:    2 dormitórios com armários   Sala de estar   Varanda   Cozinha   Área de serviço   2 b...;Jardim Minas Gerais; São José dos Campos;2;2;2;140;0;0;Nenhuma;0;0
1500000;Excelente sobrado no Parque Alto do Taquaral, ótima localização!!  Casa nova para pessoas de bom gosto, 4 suítes com jacuzzi, living para 3 ambientes, cozinha planejada, 3 banheiro...;Rua José Faber de Almeida Prado; Taquaral;4;4;3;330;2500;0;Nenhuma;1;0
599000;Casa 3 dorm. Sendo 1 suíte com banheira e armário planejado para revisão, 1 banheiro, lavanderia com quintal, cozinha com 2 ambientes. Sala 2 ambientes, varanda na frente da sala,...;Cipava; Osasco;3;2;2;250;0;0;Nenhuma;1;1
690000;11/02 Excelente imovel comercial em localizacao privilegiada na Nova Piracicaba, com 290m de terreno contendo sala, cozinha com armarios, 3 dormitorios sendo 1 suite (1 com armario...;Rua das Azaléias; Nova Piracicaba;3;4;2;169;0;0;Nenhuma;1;0
233200;Casa de alvenaria, 2 dormitórios amplos, móveis sob medida na cozinha, quarto, área externa com cobertura em policarbonato, próximo a duas principais avenidas, John Kennedy e Av Sã...;Rua Elizeu Burtet Filho; Fazenda São Borja;2;1;1;180;0;0;Nenhuma;0;0
500000;Sobrado para Venda no bairro Vila Invernada, localizado na cidade de São Paulo / SP, situado na zona Leste, região leste, ponto de referência PROX AV ABEL FERREIRA, AV REGENTE FEIJ...;Vila Invernada; São Paulo;3;3;2;160;0;0;Nenhuma;0;0
580000;Esta casa está localizada no Jardim Satélite , possui fácil acesso às principais vias da cidade. Conheça um pouco mais das características desta linda casa:    170m² de construção...;Rua Boituva; Jardim Satélite;3;2;3;125;600;0;Nenhuma;0;0
590000;Ótimo sobrado no bairro Nonoai, com 257m² construídos, divididos em 2 pavimentos, em terreno com 343m², de 4 dormitórios, 2 suítes e 4 vagas. Possui no andar térreo: alpendre na en...;Rua Menezes Paredes; Nonoai;4;4;4;257;153;0;Nenhuma;1;0
500000;A CASA FICA DE FRENTE À UFMT. PRÓXIMO A BANCOS, LOTÉRICA, RESTAURANTE, SUPERMERCADOS, SALÃO, 10 MINUTOS À PÉ DO SHOPPING 3 AMÉRICAS. CASA ESPAÇOSA, REFORMADA, COM POSSIBILIDADE DE...;Boa Esperança; Cuiabá;3;1;2;150;900;0;Nenhuma;0;0
195000;02 DORMITÓRIOS,SALA PARA DOIS AMBIENTES,BANHEIRO COM GABINETE,COZINHA,ÁREA DE SERVIÇO,QUINTAL,02 VAGAS DE GARAGEM DESCOBERTAS. CONDOMÍNIO COM SALÃO DE FESTAS COM CHURRASQUEIRA,PLAY...;Jardim Ipanema; São Carlos;2;2;1;75;0;0;Nenhuma;0;0
580000;Lindo sobrado de 73 m², 2 dormitórios, sala espaçosa, cozinha, 2 banheiros, área de serviço com quintal e churrasqueira. Situado em rua tranquila, próximo à padarias, escolas, tran...;Travessa Cândido Teixeira; Freguesia do Ó;2;2;2;73;106;0;Nenhuma;0;0
269000;Casa no Centro ótima localização com 2 dormitórios sendo 1 suíte, banheiro social, cozinha, sala de estar, área de serviço, garagem para 2 carros com churrasqueira.  ;Centro; São Leopoldo;2;0;1;125;60;0;Nenhuma;1;0
1100000;Sobrado com 4 dormitórios, sendo 2 suítes, 5 banheiros, sala, cozinha, dependência de empregada e porão com 130 m.  ;Rua Padre Francisco Libermann; Cidade São Francisco;4;4;5;505;0;0;Nenhuma;1;0
450000;Se você está buscando um imóvel com ótima localização, e no melhor do bairro de Jaguaribe acaba de encontrar. Casa com terreno 19x26, 494 m², medindo 380 metros de área construída,...;Rua Professor Artur Batista; Jaguaribe;4;3;2;380;0;0;Nenhuma;0;0
650000;Sobrado para Venda no bairro Vila Matilde, 3 dorm, 3 suíte, 2 vagas, 189 m Três suites de casal, todas cabem camas de casal. Com box de vidro temperado. Um com sacada envidraçada p...;Vila Matilde; São Paulo;3;2;1;189;0;0;Nenhuma;1;0
570000;Ótima casa térrea com 4 dormitórios, 2 suítes, sala, cozinha, banheiro, área de serviço, quintal com área gourmet em fino acabamento.;Rua Augusto Leveque; Limoeiro;4;2;1;120;0;0;Nenhuma;1;0
450000;NBKT   NOBILITARE oferta para VENDA, Casa, no bairro Parque Santa Fé, em Porto Alegre, com 2 dormitório(s), 4 vaga(s) de garagem, com área privativa de 214.00 m² e área total de 30...;Santa Fé; Porto Alegre;2;4;2;214;560;0;Nenhuma;0;0
850000;Sobrado próximo ao fórum, No piso superior o imóvel conta com 2 dormitórios com sacadas sendo 01 suíte e um banheiro social. Piso Inferior com 01 suíte sendo o banheiro adaptado, l...;Rua Julieta Macedo Pereira; Ribeirânia;3;6;6;330;0;0;Super destaque;1;0
200000;Casa de dormitórios, living para 2 ambientes, banheiro social e auxiliar, 2 dormitórios, gradeado, junto a Antonio de Carvalho.;Via de Acesso Dez; Jardim Carvalho;2;1;1;132;0;0;Super destaque;0;0
3100000;Descrição do imóvel: casa de 720m² construídos e 1000m² de terreno, com sala de estar, living, sala de jantar, sala de tv, lavabo, área gourmet, cozinha integrada, dispensa, lavand...;Estrada dos Índios; Chácaras Copaco;4;7;6;720;484;1300;Super destaque;0;0
750000;Casa residencial com 300 m² de área terreno e 240 m² de área construída, localizada na Vila Pasti, na cidade de Louveira SP. Conta com 3 suítes, 2 salas, cozinha planejada, churras...;Vila Pasti; Louveira;3;2;2;240;0;0;Nenhuma;1;0
640000;OTIMO SOBRADO, COM COMODOS GRANDES, BEM VENTILADO, MUITO BEM CONSERVADO.  Origem e resgate histórico O bairro tem suas origens nos anos 50, em 1955. Porém as terras que hoje compre...;Rua Itaipava; Parque Jacatuba;3;4;2;224;923;0;Nenhuma;0;0
1700000;Sobrado na Morada da Praia  Oportunidade, ótimo pé direito, este imóvel tem o lazer completo para você e sua família, área gourmet com sala de tv integrada com a sala de spa com hi...;Morada da Praia; Bertioga;4;0;5;387;389;639;Nenhuma;0;0
426000;Casa para venda em Jardim Regina de 277.65m² com 1 Quarto e 4 Garagens;Jardim Regina; Indaiatuba;1;4;2;278;59;0;Nenhuma;0;0
158000;Linda casa a Venda no Campo de Santana!!! Esse belo imóvel possui 2 dormitórios, sala com dois ambientes e cozinha, banheiro, lavanderia e espaço para 1 vaga. Acabamento em piso po...;Rua Flora Pilato; Campo de Santana;2;1;1;41;0;0;Nenhuma;0;0
2900000;MARAVILHOSO SOBRADO NO HORTO FLORESTAL COM 4 SUÍTES SENDO QUE 2 SUÍTES TÊM CLOSET, 4 VAGAS, PISCINA COM CASCATA, SAUNA, CHURRASQUEIRA, FORNO DE PIZZA, , VESTIÁRIO, SALETA COM LAREI...;Horto Florestal; São Paulo;4;4;8;550;6256;0;Nenhuma;1;0
