valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;academia;varanda;transporte;salao;planejado
361992;Apartamento de 2 dormitórios com 73,14m² privativos, living para dois ambientes com sacada, cozinha, área de serviço, banheiro social e auxiliar, dependência de empregada, 1 vaga c...;Avenida João Pessoa; Farroupilha;2;1;2;73;0;0;Destaque;0;0;1;0;0;0
225000;OPORTUNIDADE IMPERDÍVEL!!!!!!  PROCURA O IMÓVEL DOS SEUS SONHOS? ACABOU DE ENCONTRAR!!!!  Excelente apartamento em PRAIA GRANDE no bairro GUILHERMINA, com 70M² de área útil. Conten...;Vila Guilhermina; Praia Grande;1;0;1;70;178;321;Nenhuma;0;0;0;0;0;0
305000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Avenida José Antônio Zeraibe; Macedo;2;1;1;62;33;522;Nenhuma;0;0;0;0;0;0
320000;Excelente local, a 200 metros da CPTM. Em frente o Shopping Mooca Plaza e Supermercado Sonda. Gás encanado, isento de IPTU.  ;Vila Prudente; São Paulo;2;0;1;53;0;450;Nenhuma;0;0;0;1;0;0
190000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Professor Carvalho Freitas; Glória;1;1;1;45;38;250;Nenhuma;0;0;0;0;0;0
1150000;Apartamento com 89m², 2 dormitórios Sendo 1 Suite e 2 Vagas no Tatuapé .planejados na cozinha, dormitórios e banheiros.Condomínio:Piscina,Espaço gourmet,Academia ,Brinquedoteca ,Qu...;Tatuapé; São Paulo;2;2;2;89;534;1000;Nenhuma;1;1;0;0;0;1
439900;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Central Parque, em Porto Alegre, com 1 dormitório(s), 1 vaga(s) de garagem, com área privativa de 41.31 m² e área total...;Central Parque; Porto Alegre;1;1;1;41;0;350;Nenhuma;0;0;0;0;0;0
850000;LUXUOSO 3 QUARTOS À VENDA DE PORTEIRA FECHADA   JARDIM CAMBURI   Agora você tem mil motivos para se mudar para o bairro mais charmoso da Grande Vitória, quer qualidade de vida alin...;Avenida Governador Eurico Rezende; Jardim Camburi;3;2;2;90;0;270;Nenhuma;0;0;0;0;0;0
1050000;O apartamento no bairro Ponta da Praia com 134 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Vai lhe possibilitar curtir os dias mais quentes na piscina.Elevador para...;Avenida Senador Cesar Lacerda de Vergueiro; Ponta da Praia;3;2;3;134;350;900;Nenhuma;1;0;0;1;0;0
309000;Vende apartamento com aproximadamente 53 m² de área real privativa em piso laminado, imóvel com 02 dormitórios sendo 01 suite com painel de Tv e armário, banheiros com armários, co...;Rua Doutor Malheiros; Santo Antônio;2;1;2;53;46;500;Nenhuma;1;0;0;0;0;0
615000;Piscine Home Resort   Vendo apartamento localizado no condomínio Piscine Home Resort, no bairro Continental em Osasco SP.  Apto 61m², 2 quartos, sendo 1 suíte Banheiro Social Móvei...;Avenida Franz Voegeli; Continental;2;2;1;61;500;80;Nenhuma;1;0;0;0;0;0
360000;11/02 Monte Carlo   Apartamento Edificio Monte Carlo, Santa Cruz, Zona Sul de Ribeirao Preto   3 Quartos sendo uma suite  Banheiro social com blindex  Armarios  Escritorio   Sacada...;Santa Cruz do José Jacques; Ribeirão Preto;3;2;2;76;0;490;Nenhuma;1;0;1;0;0;0
645000;Imobiliaria Anderson Martins Vende Lindo AP todo mobiliado (incluindo eletrodomésticos), com 2 quartos sendo uma suíte, super varandão com fechamento em vidro e lazer completo e...;Itapuã; Vila Velha;2;1;2;83;900;400;Nenhuma;1;0;0;0;0;0
397000;Apartamento Duplex à Venda, 42m² por R$ 397,000. Bela Vista   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!...;Rua Major Diogo; Bela Vista;1;1;1;42;0;600;Nenhuma;0;0;0;0;0;0
470000;O apartamento está localizado no bairro Centro Histórico tem 90 metros quadrados com 3 quartos e 2 banheiros Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais q...;Avenida Senador Salgado Filho; Centro Histórico;3;0;2;90;847;471;Nenhuma;0;0;0;1;0;0
360000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Petrópolis, em Porto Alegre, com 2 dormitório(s), 2 vaga(s) de garagem, com área privativa de 70.00 m² e área total de 1...;Petrópolis; Porto Alegre;2;2;2;70;0;330;Nenhuma;0;0;0;0;0;0
379000;Apartamento de ótima infraestrutura no bairro Camaquã. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.Fale conosco:  ;Camaquã; Porto Alegre;1;1;2;57;0;0;Nenhuma;0;0;0;0;0;0
220000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Domingos Martins; Cavalhada;2;1;1;49;67;280;Nenhuma;0;0;0;0;0;0
150000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Cavalhada, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 47.00 m² e área total de 52...;Cavalhada; Porto Alegre;2;1;1;47;17;300;Nenhuma;0;0;0;0;0;0
590000;Apartamento à Venda, 72m² por R$ 590,000. Vila Andrade   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a MD IMOVEL!   Basta preen...;Rua Francisco José da Silva; Vila Andrade;2;2;2;72;670;600;Nenhuma;0;0;0;0;0;0
570000;O APARTAMENTO   1 suíte e um dormitório, escritório, sala de estar e jantar, cozinha e área de serviço, banheiro social, sacada com churrasqueira, piso em porcelanato, detalhes em...;Rua 607; Tabuleiro dos Oliveiras;2;1;2;62;0;0;Nenhuma;1;0;1;0;0;0
279000;"MOBILIADO com:  AR condicionado;    armários projetados e modulados, na cozinha, lavanderia, banheiro e quarto.   A bancada da cozinha e da lavanderia em granito   Tanque em inox ,...";Rua Esperança; Jardim Santa Fé ;2;1;1;53;360;286;Super destaque;0;0;0;0;0;0
450000;Ótimo apartamento de fino acabamento com excelente localização no bairro da Vila Guilhermina! São 75 metros de área útil distribuídos em 02 dormitórios, sendo 01 suíte, sacada gour...;Vila Guilhermina; Praia Grande;2;1;1;75;253;450;Super destaque;1;0;1;1;0;0
129000;ÓTIMA OPORTUNIDADE APARTAMENTO 2 DORMITÓRIOS COM VAGA PARA CARRO BAIRRO IGARA.;Rua Camboatás; Igara;2;1;1;42;0;177;Super destaque;0;0;0;0;0;0
560000;1102;Rua Manoel Carneiro Silva; Saúde;2;2;1;63;0;650;Nenhuma;0;0;0;0;0;0
790000;O apartamento está localizado no bairro Indianópolis com 66 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui área de fitness, espaço jardinado, área de brinquedo p...;Alameda dos Aicás; Moema;2;1;2;66;250;750;Nenhuma;1;0;0;1;0;0
443917;IMÓVEL: 73962    MWK Negócios Imobiliários / CRECI J 06805     Localizado na cidade de Cascavel no bairro Bairro Coqueiral           LANÇAMENTO  Edifício em construção, Localizado...;Coqueiral; Cascavel;2;1;2;87;0;0;Nenhuma;0;0;0;0;0;0
550000;"Loft: Apto Santo Amaro | 2 Quartos | 53 m² | Cond: R$400.00 | 1Vaga  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no noss...";Praça Dom Francisco de Souza; ;2;1;1;53;350;400;Nenhuma;0;0;0;0;0;0
235000;"Loft: Apto Bela Vista | 1 Quartos | 41 m² | Cond: R$418.50 | 0Vagas  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no noss...";Avenida Nove de Julho; Bela Vista;1;0;1;41;0;418;Destaque;0;0;0;0;0;0
227900;"Loft: Apto Cangaíba | 2 Quartos | 50 m² | Cond: R$360.00 | 1Vaga  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no nosso s...";Rua Jaime Rodrigues Modesto; ;2;1;1;50;0;360;Nenhuma;0;0;0;0;0;0
598000;Condomínio San Marino   Jacarepaguá   Excelente apartamento de 3 quartos sendo 1 suíte closet, os quartos em tábua corrida, sol da manhã, varanda fechada em Blindex, armários fixos...;Rua Ituverava; Jacarepaguá;3;1;2;99;161;1000;Destaque;1;0;1;0;0;0
380000;Vendo Apto Jd. São Dimas, andar médio, sol da manhã, 3 dormitórios, 1 suíte (sendo 2 dormitórios com armários) 1 banheiro social, sala ampla, cozinha planejada, área de serviço com...;Avenida Doutor Nelson D'Avila; Jardim São Dimas;3;1;3;112;66;570;Nenhuma;1;0;0;0;0;1
585000;"Loft: Apto Saúde | 2 Quartos | 59 m² | Cond: R$950.00 | 2Vagas  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no nosso sit...";Rua Doutor Maurício de Lacerda; ;2;2;2;59;82;950;Nenhuma;0;0;0;0;0;0
350000;Apartamento com 2 quartos à venda, 67 m² por R$ 350.000,00   Vila Isabel   Rio de Janeiro/RJ. Apartamento com 2 quartos à venda, 67 m² , Teodoro da Silva, Vila Isabel , sala , armá...;Rua Barão de Cotegipe; Vila Isabel;2;1;2;67;0;726;Nenhuma;0;0;0;0;0;0
735000;Imóvel localizado em rua tranquila, porém próximo das ruas Pium i e Francisco Deslandes, que são referência na região.   Prédio 100% revestido, hall, elevador, jardim frontal, aque...;Rua Engenheiro Amaro Lanari; Anchieta;3;2;2;83;292;400;Nenhuma;0;0;0;0;0;0
159000;APARTAMENTO A VENDA NO BAIRRO SÃO JOSÉ  °com 2 dormitórios °sala e cozinha integrados °banheiro social °área de serviço °vaga de garagem ºvai ficar no imóvel a cozinha mobiliada e...;Rua Evaristo de Antoni; São José;2;1;1;45;360;180;Nenhuma;0;0;0;0;0;0
370000;Apartamento residencial para VendaVila Nova Cachoeirinha, São Paulo2 dormitórios, 1 banheiro, 1 vaga43,00 m² útilFale conosco:  ;Avenida Parada Pinto; Vila Nova Cachoeirinha;2;1;1;43;0;490;Nenhuma;0;0;0;0;0;0
201006;Apartamento com 01/02 quartos sendo 01 suite, varanda, WC social, sala para 02 ambientes, cozinha, área de serviço, 01 vaga de garagem.  Prédio com academia, piscina, elevador, esp...;Intermares; Cabedelo;1;1;1;34;0;0;Nenhuma;1;1;1;0;0;0
803000;3 quartos, sendo 1 suíte 2 quartos com armários planejados tudo desenhado por arquiteto 1 banheiro social sala ampla com móveis planejados por arquiteto( cristaleira e mesa , rack...;Avenida Bosque da Saúde; Saúde;3;2;3;87;160;560;Nenhuma;1;0;0;0;0;1
318000;APARTAMENTO AVIAÇÃO PRAIA GRANDE  Composição: 2 Dormitórios Sendo 2 Suítes 1 Banheiro com 1 vaga de Garagem  Caracteristicas do Edifício : Elevador Social,Elevador de Serviço,Pisci...;Rua João Ramalho; Boqueirão;2;1;1;80;0;0;Nenhuma;1;0;0;0;0;0
740000;PREDIO COM RECUO, 1 VAGA PARA AUTO, LAZER COMPLETO, OTIMO LOCAL  HALL LIVING 2 AMBS, HD 2 DTS SENDO 1 ST, TERRACO GOURMET, COZINHA, AE, AS...  HALL LIVING 2 AMBS, HD 2 DTS SENDO 1...;Rua Santa Catarina; Tatuapé;2;1;2;68;120;600;Nenhuma;0;0;1;0;0;0
530000;Apartamento   Baeta Neves / São Bernardo do Campo Ref. 140275 R$ 530.000,00 Maravilhoso Apartamento   Lazer completo   Portaria 24 horas   Elevadores   Excelente andar   Com planej...;Rua dos Vianas; Baeta Neves;3;2;2;83;2000;480;Destaque;0;0;0;0;0;0
620000;Lindo apartamento no alto da Mooca, 81 metros 3 dormitórios sendo 1 suite cozinha com janela 2 sacadas 2 vagas de garagem demarcadas Piso de madeira em todo apartamento e piso frio...;Alto da Mooca; São Paulo;3;2;2;81;200;1100;Nenhuma;1;0;1;1;0;0
212000;APARTAMENTO   VL MARCHI/ SBC Ref. 134804 R$ 212.000,00 COND COM PORTARIA 24HRS   SALÃO DE FESTAS   PLAYGROUD  QUADRA  02 DORMITÓRIOS   01 WC SOCIAL   COZINHA   SALA 02 AMBIENTES  0...;Vila Marchi; São Bernardo do Campo;2;1;1;54;60;260;Destaque;0;0;0;0;1;0
265000;Excelente apto para morar ou Investir , Localização Privilegiada , Rua Tranquila e Segura , poucos metros da Praia , Shopping, Sesc, Aquário, AME, INSS, Mercados,Restaurantes Padar...;Rua Sampaio Moreira; Embaré;1;1;1;40;45;500;Nenhuma;0;0;0;1;0;0
735000;Cód: BTAP20149. Flamengo  Rua Paissandu! Localização privilegiada, rua deslumbrante com palmeiras imperiais, próximo a Marquês de Abrantes, próximo ao comércio local, mercados, bar...;Flamengo; Rio de Janeiro;2;1;2;60;115;1200;Super destaque;0;0;0;0;0;0
1100000;Cód: NCAP31581. DNA Imóvel vende, Apartamento localizado a poucos passos da praia de Copacabana! Salão 3 quartos (sendo uma suíte) em ótimo estado. Piso em porcelanato, banheiros c...;Rua Figueiredo Magalhães; Copacabana;3;0;3;110;238;830;Super destaque;1;0;0;0;1;0
300000;Lindo apartamento à venda no Residencial Toscana no Jardim São Bento, em Campinas, condomínio localizado próximo à Operadora Claro, Supermercados Enxuto, Shopping Unimart, escolas,...;Jardim Miranda; Campinas;2;1;1;51;390;250;Super destaque;0;0;0;0;0;0
175000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Cavalhada, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 46.28 m² e área total de 52...;Cavalhada; Porto Alegre;2;1;1;46;0;200;Nenhuma;0;0;0;0;0;0
310000;Apartamento contendo dois amplos dormitórios sala 2 ambientes, cozinha lavanderia , reformado recentemente com armários em todos os ambientes, predio com lazer, segurança 24 horas...;Nova Petrópolis; São Bernardo do Campo;2;1;1;67;70;40;Nenhuma;0;0;0;0;0;0
465000;Apartamento ANDAR ALTO no Bosque Ventura!  Apartamento de 2 Dormitórios (1 suíte), Sala Ampla, 2 banheiros. 1 Vaga.  Condomínio Possui: Academia, Piscina, Brinquedoteca, Churrasque...;Jardim Flor da Montanha; Guarulhos;2;1;1;65;104;564;Nenhuma;1;1;0;0;0;0
780000;O apartamento no bairro Serrinha com 114 metros quadrados com 3 quartos sendo 3 suites e 4 banheiros Possui área de fitness, espaço gourmet, área verde de jardim, parquinho com dif...;Rua T 37; Serrinha;3;3;4;114;0;0;Nenhuma;1;0;0;1;0;0
390000;Aproveite a oportunidade de realizar seu desejo de morar bem! Designer moderno e sofisticado em Londrina.  Esse imóvel pode ser seu, agende seu horário conosco!    3 quartos com su...;Centro; Londrina;3;1;2;104;1452;0;Nenhuma;0;0;0;0;0;0
148000;Apartamento de 01 dormitório com 48,00m² no bairro Tristeza. Living, banho social, cozinha e área de serviço separada. Primeiro andar. Excelente localização próxima a supermercado,...;Avenida da Cavalhada; Cavalhada;1;0;1;48;0;0;Destaque;0;0;0;0;0;0
1230000;Maravilhosa cobertura de 118 m² de área privativa, composto de 3 suítes e com 3 vagas de garagem no bairro Trindade. Living amplo 3 ambientes todo em piso porcelanato, lavabo, saca...;Trindade; Florianópolis;3;4;3;118;2200;800;Destaque;1;0;0;0;0;0
175000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Santa Tereza, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 57.54 m² e área total de...;Santa Tereza; Porto Alegre;2;1;1;57;30;250;Nenhuma;0;0;0;0;0;0
780000;Excelente apartamento de 2 quartos, na Praia de Itapuã, vista livre, sol da manhã, 1 suíte, espaçoso, ventilado, excelente divisão dos ambientes, fechamento de varanda, 2 vagas liv...;Itapuã; Vila Velha;2;2;1;90;0;620;Nenhuma;1;0;1;0;0;0
424000;Apartamento com 2 dormitórios com armários sendo 1 suíte), sala, sacada com fechamento e persianas, cozinha americana planejada, 1 vaga de garagem.  ;Vila das Mercês; São Paulo;2;1;2;57;1350;500;Nenhuma;1;0;1;0;0;1
199000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Petrópolis, em Porto Alegre, com 1 dormitório(s), 1 vaga(s) de garagem, com área privativa de 48.71 m² e área total de 6...;Petrópolis; Porto Alegre;1;1;1;48;0;265;Nenhuma;0;0;0;0;0;0
1549000;Apartamento na Quadra Mar Mobiliado  Andar alto (último andar) Vista mar 3 suítes Finamente mobiliado  2 vagas Rua 321 Vaga dupla no térreo  Área privativa 120.8m2  Forma de pagame...;Rua 321; Meia Praia;3;2;3;120;1500;400;Nenhuma;1;0;0;0;0;0
413800;EXCELENTE APARTAMENTO. CONDOMINO COM LAZER COMPLETO. MUITO CONFORTO E COMODIDADE. OTIMA LOCALIZACAO. EDIFICIO EM CONSTRUCAO C/ ENTREGA PREVISTA PARA JULHO DE 2015.  Origem e resgat...;Rua Conde Juliano; Vila Humaita;2;1;1;54;0;50;Nenhuma;0;0;0;0;0;0
680000;LINDO APARTAMENTO ,VENHA CONHECER!! apartamento Moóca 3 Dormitórios sendo 1 com suite , móveis planejados nos dormitórios , sala dois ambientes , cozinha ampla c armários planejado...;Móoca; São Paulo;3;1;1;68;80;620;Nenhuma;1;0;0;0;0;1
394500;Brisas Bosque Itirapina   Cidade Luíza   Jundiaí/SP. AU: 76m² Privativos. Apartamento todo em piso laminado, conta com 03 dormitórios sendo 01 suíte, sala para 02 ambientes com var...;Cidade Luiza; Jundiaí;3;1;2;76;65;0;Nenhuma;1;0;0;0;0;0
575000;ENTREGA: DEZEMBRO 2020. Apartamento   56m2   São Caetano. EM FRENTE AO PARK SHOOPING SÃO CAETANO.   Com 02 dormitórios, sendo 01 suíte, sala 02 ambientes, sacada gourmet, cozinha,...;Ceramica; São Caetano do Sul;2;1;2;56;0;0;Nenhuma;1;0;1;0;0;0
179900;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Cristal, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 57.00 m² e área total de 75.0...;Cristal; Porto Alegre;2;1;2;57;400;320;Nenhuma;0;0;0;0;0;0
459000;OPORTUNIDADE ÚNICA MESMO!!  ( VALOR MUITO ABAIXO DE MERCADO)!!!  ( Para quem busca um Max Haus)  Excelente apartamento com 70 m² em Interlagos, São Paulo, sendo 2 dormitórios, 2 va...;Interlagos; São Paulo;2;2;2;70;0;512;Nenhuma;0;0;0;0;0;0
320400;"Loft: Apto Cambuci | 1 Quartos | 53 m² | Cond: R$560.00 | 1Vaga  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online no nosso si...";Avenida Dom Pedro I; ;1;1;1;53;32;560;Nenhuma;0;0;0;0;0;0
327756;"Piscina adulto; Piscina infantil, Solarium, Sauna, Quadra, Fitness Playground, Salão de Jogos, Pet Center, Ciclovia Kids, Brinquedoteca Salão de festas, Terraço grill, Espaço gourm...";Jardim Real; Praia Grande;1;1;1;54;0;0;Nenhuma;0;0;1;0;1;0
1320000;Apartamento originalmente a planta com 04 (quatro) quartos, o proprietário reformou completamente o apartamento e ficou 02 (duas) grandes suítes sendo 01 (uma) master com closet, 0...;Campo Belo; São Paulo;2;3;4;116;812;1700;Nenhuma;1;0;0;0;0;0
1600000;Campo Belo Impecável Condomínio Clube Linda Vista!!!   Área Útil de 123m   03 dormitórios com 01 suíte, living para 02 ambientes com varanda gourmet.   cozinha estilo americana, ár...;Rua Paiaguás; Campo Belo;3;2;3;123;562;1300;Super destaque;1;0;1;0;0;0
549000;Edifício de excelente padrão situado na praia das Pitangueiras em uma Região Nobre à uma quadra do mar com apartamento distribuído em 3 amplos dormitórios sendo 1 suíte + dependênc...;Pitangueiras; Guarujá;3;2;3;120;450;900;Super destaque;1;0;0;0;0;0
1300000;Apartamento Alto Padrão Duplex   Pé direito de 5,60 m   147 m² privativos   3 Vagas de garagem.   3 dormitórios sendo 1 suíte master com hidromassagem   Closet com armários planeja...;Tatuapé; São Paulo;3;3;3;148;770;1300;Super destaque;1;0;0;0;0;0
